Student_ID,Age,Gender,Study_Hours_per_Week,Attendance_Rate,Previous_Score,Assignment_Performance,Sleep_Hours_per_Night,Motivation_Level,Parental_Involvement,Internet_Access,Tutoring,Extracurricular_Activities,Family_Income,Distance_from_School,Learning_Difficulties,Academic_Support,Exam_Score
STU04010,19,Female,14.8,90.1,59.4,56.1,4.0,High,Medium,Yes,No,No,High,Moderate,Yes,Yes,65.7
STU04011,18,Female,10.5,77.7,57.5,78.3,5.0,High,Medium,Yes,No,No,High,Far,Yes,No,59.0
STU04012,20,Male,16.2,100.0,42.4,58.0,8.4,Low,Medium,Yes,No,Yes,Medium,Moderate,No,Yes,58.8
STU04013,16,Female,0.0,84.4,44.9,48.1,9.6,Medium,Medium,Yes,Yes,Yes,Medium,Far,No,No,48.0
STU04014,17,Female,16.1,92.7,59.1,52.6,6.7,Low,Low,Yes,No,Yes,Medium,Near,No,No,61.7
STU04015,17,Other,5.0,84.8,63.0,77.7,8.0,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,63.7
STU04016,18,Female,14.3,80.0,55.4,72.7,6.8,Medium,Low,Yes,Yes,Yes,Low,Near,No,No,55.6
STU04017,16,Male,16.7,90.7,77.7,65.9,7.2,Medium,Low,Yes,Yes,No,Medium,Near,No,No,81.1
STU04018,15,Male,12.2,96.5,86.2,63.8,5.4,Medium,Medium,Yes,Yes,Yes,High,Near,No,No,85.6
STU04019,15,Female,21.0,70.5,67.5,64.0,7.8,High,Medium,No,No,Yes,Medium,Far,Yes,No,59.6
STU04020,19,Female,9.9,86.3,62.4,70.9,5.9,Medium,Medium,No,No,Yes,Medium,Far,No,No,59.9
STU04021,19,Male,9.2,83.9,58.3,45.4,7.4,Medium,High,Yes,No,Yes,Medium,Near,No,No,60.3
STU04022,15,Male,20.0,87.1,76.9,80.6,8.1,Low,,Yes,No,Yes,High,Far,No,No,78.4
STU04023,17,Female,12.1,98.5,63.6,54.8,7.9,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,62.1
STU04024,20,Male,25.8,93.2,43.8,94.8,5.8,Medium,Medium,Yes,No,No,Medium,Moderate,No,Yes,72.1
STU04025,17,Male,15.1,96.6,61.9,61.3,7.4,Low,High,Yes,No,No,Medium,Near,No,No,59.1
STU04026,19,Male,19.4,87.6,70.4,74.2,6.1,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,69.5
STU04027,18,Male,22.5,80.7,47.7,93.3,8.1,High,High,Yes,No,Yes,Medium,Near,No,No,77.5
STU04028,15,Male,14.4,60.8,51.3,71.6,8.3,High,High,Yes,Yes,No,Medium,Near,No,No,72.6
STU04029,19,Female,2.8,99.2,56.5,59.1,8.2,High,Medium,No,No,No,Medium,Moderate,No,No,60.3
STU04030,19,Male,20.0,60.0,57.8,73.6,9.2,High,Medium,Yes,Yes,Yes,Medium,Far,No,Yes,71.6
STU04031,20,Male,24.5,100.0,44.1,75.3,7.8,High,High,No,No,Yes,Low,Moderate,No,No,71.3
STU04032,15,Male,12.9,92.4,67.4,68.5,9.3,Medium,Medium,Yes,No,No,Low,Far,Yes,No,57.4
STU04033,20,Male,22.9,100.0,48.6,78.5,8.1,Medium,Medium,Yes,No,No,Low,Far,No,No,72.7
STU04034,15,Male,5.7,87.7,61.0,62.7,6.0,Medium,Medium,Yes,Yes,Yes,High,Near,No,No,68.2
STU04035,20,Female,16.2,90.0,54.0,83.7,7.4,High,Medium,Yes,Yes,Yes,Low,Near,No,Yes,69.9
STU04036,17,Female,12.7,83.1,49.9,62.8,8.7,High,Low,Yes,Yes,No,Low,Moderate,No,No,65.4
STU04037,18,Male,2.4,85.8,35.5,47.7,8.8,Low,High,Yes,No,No,Low,Far,Yes,No,31.4
STU04038,18,Male,18.2,77.8,55.4,63.4,6.4,High,High,Yes,No,Yes,Medium,Far,No,No,62.2
STU04039,15,Male,7.9,83.8,71.6,62.0,6.4,Medium,High,No,No,No,Low,Moderate,No,No,63.3
STU04040,16,Female,18.0,76.5,55.1,80.5,8.0,Medium,Medium,Yes,No,No,Medium,Moderate,Yes,Yes,56.4
STU04041,21,Female,7.0,85.5,73.0,54.9,5.9,Medium,Medium,No,Yes,No,Low,Moderate,No,No,63.6
STU04042,19,Male,1.6,84.7,41.0,56.0,6.8,Low,Medium,Yes,No,No,High,Near,No,No,54.5
STU04043,19,Female,9.3,84.8,59.2,56.1,7.3,Medium,Low,Yes,No,No,High,Near,No,Yes,59.3
STU04044,15,Male,23.3,84.1,65.1,82.7,6.9,Medium,Medium,Yes,No,No,High,Moderate,No,No,78.2
STU04045,20,Female,13.7,78.8,78.0,59.8,8.3,Medium,High,Yes,No,No,Medium,Far,No,No,69.0
STU04046,16,Female,15.3,90.6,32.6,73.1,8.2,Medium,High,No,No,Yes,Medium,Far,No,No,53.9
STU04047,17,Female,16.1,88.1,69.1,66.1,7.3,High,Medium,Yes,No,Yes,Medium,Near,No,No,85.2
STU04048,20,Female,15.8,87.8,50.0,47.8,5.4,Medium,Low,Yes,No,Yes,Medium,Moderate,No,No,52.2
STU04049,20,Male,30.0,75.6,75.4,88.0,9.2,Low,High,Yes,No,No,Medium,Far,No,No,67.5
STU04050,15,Female,14.7,91.7,57.8,71.3,6.0,High,Medium,Yes,Yes,Yes,Low,Moderate,No,No,74.3
STU04051,15,Female,0.0,77.4,65.3,45.7,6.3,Medium,High,Yes,Yes,Yes,Medium,Near,No,No,52.4
STU04052,19,Female,12.0,79.8,55.0,47.1,5.8,Low,Medium,Yes,Yes,No,Low,Moderate,No,No,48.6
STU04053,15,Male,15.5,85.9,48.5,73.8,4.8,Medium,High,Yes,No,No,Medium,Moderate,No,No,53.3
STU04054,15,Male,4.9,96.5,48.1,54.1,8.6,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,54.1
STU04055,15,Female,13.1,72.9,71.0,64.3,9.8,High,Medium,No,No,No,Medium,Moderate,No,Yes,73.2
STU04056,19,Female,13.2,75.1,55.3,67.1,5.2,Medium,Low,Yes,Yes,No,High,Far,No,No,65.7
STU04057,17,Female,29.2,65.4,44.9,94.5,4.3,Medium,Medium,Yes,Yes,Yes,Medium,Near,No,No,65.5
STU04058,17,Female,9.6,90.1,40.3,51.3,7.3,Low,High,Yes,No,No,Medium,Near,Yes,No,39.2
STU04059,21,Female,22.6,81.6,39.4,67.2,7.5,High,Low,No,No,No,Medium,Moderate,Yes,No,54.7
STU04060,21,Female,13.8,89.2,60.6,74.3,4.0,Medium,Low,Yes,No,Yes,Low,Near,No,No,57.7
STU04061,15,Female,21.9,88.4,56.3,90.6,5.5,High,Low,Yes,No,No,Medium,Far,No,No,77.4
STU04062,21,Female,26.2,92.9,58.4,91.6,9.0,Medium,Low,Yes,No,No,High,Near,No,No,78.6
STU04063,19,Male,18.0,85.0,59.2,69.8,7.9,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,71.5
STU04064,17,Male,14.5,77.9,55.8,60.8,9.0,High,High,Yes,No,No,Medium,Far,No,No,61.8
STU04065,20,Female,24.2,87.3,64.8,91.4,5.4,Medium,Low,Yes,No,Yes,Low,Near,No,No,69.4
STU04066,17,Male,3.3,89.1,64.4,67.0,7.0,Medium,High,Yes,No,No,Low,Far,No,Yes,56.0
STU04067,17,Female,16.4,81.5,55.8,65.6,6.9,Medium,Low,Yes,Yes,Yes,Medium,Moderate,Yes,No,54.4
STU04068,19,Male,5.0,85.9,55.4,65.2,,High,High,Yes,Yes,Yes,High,Near,No,No,66.6
STU04069,21,Male,21.4,71.5,65.0,86.8,6.1,Medium,Medium,Yes,Yes,No,Medium,Far,No,No,67.9
STU04070,20,Female,15.8,72.3,52.6,56.9,6.2,Medium,High,Yes,No,No,High,Near,No,No,55.3
STU04071,19,Female,14.4,68.4,57.7,55.6,7.8,Medium,Low,Yes,No,No,Medium,Moderate,No,No,62.4
STU04072,15,Male,12.0,87.9,69.4,64.1,8.2,High,High,Yes,Yes,No,Low,Near,No,Yes,73.7
STU04073,18,Female,20.4,92.4,53.6,58.8,6.3,Medium,Low,Yes,Yes,Yes,Low,Near,No,No,66.4
STU04074,17,Female,0.7,70.7,61.2,45.4,7.4,Medium,Low,Yes,No,Yes,Low,Far,No,No,45.5
STU04075,18,Female,30.2,86.6,47.0,86.4,8.4,Low,Medium,Yes,No,No,Medium,Moderate,No,No,65.1
STU04076,19,Male,13.9,89.5,61.5,64.1,,High,Low,No,No,No,Low,Near,No,Yes,65.1
STU04077,19,Female,4.6,81.0,52.2,37.6,6.3,High,High,Yes,No,No,Medium,Moderate,No,No,55.5
STU04078,19,Female,0.0,100.0,57.4,55.9,7.5,Medium,Medium,Yes,No,No,Medium,Moderate,No,Yes,57.8
STU04079,18,Male,13.7,70.4,72.4,61.8,8.0,Medium,Medium,Yes,No,No,Medium,Far,No,No,64.4
STU04080,19,Female,16.8,81.2,62.1,52.3,7.1,High,Medium,Yes,No,No,Low,Moderate,No,No,62.0
STU04081,15,Female,17.4,55.9,45.0,74.5,7.8,High,Low,Yes,No,No,Low,Far,Yes,No,49.4
STU04082,19,Female,3.4,88.5,57.7,55.0,8.4,High,Medium,Yes,No,No,Medium,Moderate,No,Yes,57.3
STU04083,16,Female,5.2,77.7,69.5,63.7,7.6,Medium,High,Yes,No,No,Medium,Moderate,No,No,57.2
STU04084,21,Male,25.8,65.2,63.0,80.6,8.3,Medium,High,Yes,No,No,Medium,Far,No,Yes,70.7
STU04085,18,Male,2.6,90.9,50.0,53.8,,Medium,Medium,Yes,Yes,No,High,Near,No,No,59.3
STU04086,16,Female,15.9,83.4,60.5,72.2,6.3,Medium,Low,Yes,No,No,Medium,Near,Yes,Yes,61.2
STU04087,19,Female,11.9,81.9,52.9,57.5,9.1,High,High,Yes,Yes,Yes,Medium,Near,No,No,65.2
STU04088,15,Female,10.7,96.3,60.9,63.8,4.0,Medium,High,Yes,Yes,No,Medium,Near,No,No,59.6
STU04089,17,Female,12.8,77.2,61.6,73.5,7.6,High,Medium,No,No,Yes,High,Near,Yes,Yes,63.1
STU04090,20,Male,10.7,91.4,55.9,74.7,6.5,Medium,Medium,No,No,Yes,Medium,Moderate,No,No,55.6
STU04091,21,Male,10.4,92.9,53.1,80.8,,Medium,Low,Yes,No,Yes,Medium,Moderate,Yes,No,59.9
STU04092,20,Male,23.0,79.4,71.0,84.2,5.2,Medium,High,No,Yes,Yes,Medium,Near,No,No,76.8
STU04093,19,Male,11.8,85.1,69.6,53.4,7.6,Medium,Low,Yes,No,Yes,Medium,Near,No,No,63.2
STU04094,21,Female,5.3,100.0,65.5,63.3,7.9,High,Medium,Yes,No,Yes,Medium,Near,No,No,73.8
STU04095,21,Male,14.3,74.9,57.3,65.4,7.6,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,62.1
STU04096,15,Female,6.5,90.5,67.6,72.6,5.7,High,Low,Yes,Yes,Yes,High,Moderate,No,No,73.5
STU04097,21,Male,6.3,85.6,58.7,47.6,6.1,Medium,Low,Yes,No,No,High,Near,No,Yes,58.2
STU04098,18,Female,26.6,97.7,59.8,95.1,8.1,Low,High,Yes,No,No,Low,Far,No,No,75.1
STU04099,16,Female,13.5,84.7,69.5,82.2,6.8,Medium,Medium,Yes,No,No,Low,Moderate,No,No,70.7
STU04100,16,Male,4.8,91.9,45.1,61.0,4.0,High,Medium,Yes,No,Yes,Low,Far,No,No,48.8
STU04101,16,Male,14.2,69.0,58.5,82.8,6.3,High,Medium,Yes,No,No,Medium,Near,No,No,66.5
STU04102,18,Male,15.5,63.6,26.4,81.8,,High,Medium,Yes,No,No,Medium,Moderate,No,No,52.0
STU04103,20,Female,13.3,74.5,64.0,66.3,6.8,Medium,Low,Yes,No,Yes,Low,Moderate,No,No,53.9
STU04104,15,Male,11.1,80.6,75.9,49.7,5.0,Medium,Low,Yes,No,No,Low,Far,No,No,55.1
STU04105,21,Female,3.9,81.5,70.2,46.6,6.5,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,Yes,60.0
STU04106,18,Other,11.7,95.9,72.5,50.0,7.0,High,Low,Yes,No,No,Low,Far,No,No,69.4
STU04107,16,Female,8.6,81.1,68.2,68.5,5.9,Medium,Medium,Yes,No,Yes,Low,Moderate,No,No,59.4
STU04108,19,Male,14.0,85.2,59.1,60.0,9.0,High,Medium,No,Yes,No,Medium,Moderate,No,No,67.3
STU04109,17,Female,18.4,86.4,44.0,67.9,6.6,Low,Medium,Yes,No,No,Low,Far,No,No,53.0
STU04110,21,Male,29.0,78.7,59.2,89.8,6.7,Medium,Medium,Yes,No,No,Low,Moderate,No,No,74.1
STU04111,18,Male,21.2,84.8,59.9,79.8,6.8,High,Medium,Yes,No,No,High,Moderate,No,No,81.2
STU04112,18,Female,0.0,95.5,51.7,45.1,4.3,Medium,High,Yes,No,Yes,High,Near,No,Yes,47.7
STU04113,15,Female,16.8,88.0,63.0,75.1,7.6,Medium,High,Yes,No,Yes,Medium,Far,No,No,70.7
STU04114,15,Male,27.1,90.9,61.6,99.6,6.1,High,Low,Yes,Yes,No,Low,Moderate,No,No,81.9
STU04115,18,Male,13.9,88.3,50.7,77.2,4.0,Low,Medium,Yes,No,Yes,Medium,Moderate,No,No,47.3
STU04116,16,Male,27.4,100.0,60.5,81.8,4.8,Medium,Medium,Yes,No,Yes,Medium,Near,No,No,75.9
STU04117,17,Female,6.2,74.5,52.3,66.2,6.9,High,Medium,No,Yes,Yes,Low,Moderate,No,No,56.0
STU04118,21,Male,8.0,100.0,54.8,46.3,8.8,High,Low,Yes,No,Yes,Low,Moderate,No,No,57.9
STU04119,15,Other,13.6,95.0,50.5,64.1,8.1,High,Low,Yes,No,Yes,Low,Moderate,No,No,61.3
STU04120,21,Female,13.8,96.8,66.4,64.8,7.8,Low,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,66.8
STU04121,16,Female,21.7,98.1,49.9,80.8,7.2,High,Low,Yes,No,No,High,Near,No,No,72.7
STU04122,21,Male,15.0,95.4,53.1,51.7,7.6,Medium,High,Yes,No,Yes,Medium,Near,No,Yes,64.2
STU04123,19,Female,14.1,72.1,68.3,73.6,7.1,High,High,Yes,No,No,Medium,Moderate,No,No,74.0
STU04124,15,Female,34.8,73.7,57.6,72.7,5.9,Medium,Low,Yes,No,Yes,Medium,Near,No,No,71.9
STU04125,16,Female,8.8,92.0,79.4,89.1,6.0,Medium,,Yes,No,Yes,Medium,Moderate,No,No,74.7
STU04126,16,Male,25.3,90.8,64.0,64.7,7.0,High,Medium,Yes,No,Yes,Medium,Moderate,No,No,77.4
STU04127,17,Male,18.3,93.9,73.0,69.0,5.9,High,,Yes,No,Yes,Low,Far,No,No,71.1
STU04128,17,Male,12.1,85.5,64.1,84.9,4.5,Medium,High,Yes,No,No,Medium,Near,No,No,62.6
STU04129,19,Female,17.1,71.8,63.2,79.6,7.9,Low,Low,No,No,No,High,Near,No,No,65.9
STU04130,16,Female,8.5,83.9,56.5,76.7,7.7,High,Medium,Yes,No,No,Medium,Moderate,No,No,59.9
STU04131,20,Female,15.7,92.4,55.4,70.9,4.4,Medium,High,No,Yes,Yes,High,Moderate,No,No,64.6
STU04132,16,Male,15.0,82.5,42.2,84.1,5.2,Low,High,Yes,Yes,No,Medium,Near,No,No,57.1
STU04133,17,Male,18.8,85.0,70.3,83.1,7.5,Medium,Medium,No,No,No,Medium,Far,No,No,68.5
STU04134,20,Male,14.1,85.3,52.5,75.9,5.3,Medium,Low,Yes,No,No,Low,Moderate,No,No,59.1
STU04135,15,Male,28.3,79.8,64.6,79.1,7.0,Low,Medium,Yes,No,Yes,Medium,Near,No,No,66.2
STU04136,15,Male,7.9,76.9,55.1,62.3,8.3,High,Medium,Yes,Yes,Yes,High,Near,No,No,65.7
STU04137,21,Female,9.5,100.0,54.6,58.5,6.3,Medium,Medium,Yes,No,No,Medium,Far,No,No,62.4
STU04138,18,Female,16.9,100.0,68.1,73.7,8.0,Medium,Medium,Yes,No,No,Low,Near,No,No,70.5
STU04139,17,Female,8.6,95.7,69.9,43.2,6.2,Medium,Low,Yes,No,No,Low,Near,No,No,58.6
STU04140,18,Male,20.4,89.2,66.8,82.4,6.5,Medium,Medium,Yes,No,Yes,Medium,Near,Yes,No,70.0
STU04141,20,Male,25.5,75.0,53.2,90.1,7.6,Medium,,Yes,No,Yes,Medium,Moderate,No,No,69.0
STU04142,17,Male,10.8,93.9,41.7,64.9,8.0,High,Medium,Yes,No,No,Medium,Far,Yes,No,59.5
STU04143,19,Female,15.7,96.2,68.1,71.0,5.1,Low,Medium,Yes,No,No,High,Near,No,Yes,69.7
STU04144,16,Male,20.2,81.6,58.5,77.2,5.0,High,,Yes,Yes,No,Medium,Near,No,No,72.6
STU04145,19,Female,22.1,74.3,62.0,76.8,4.7,Medium,Low,Yes,Yes,Yes,Medium,Near,No,No,67.1
STU04146,20,Male,40.0,89.3,72.4,100.0,9.5,Medium,Medium,Yes,No,No,Low,Moderate,No,No,86.8
STU04147,17,Female,4.1,95.7,48.4,54.0,6.3,Low,Medium,Yes,No,Yes,Low,Near,No,No,50.0
STU04148,20,Female,,78.6,64.3,93.3,6.0,Medium,High,Yes,No,No,Medium,Far,No,No,73.1
STU04149,16,Male,9.9,90.3,76.0,63.7,7.4,Low,Medium,Yes,No,No,High,Near,No,No,73.8
STU04150,15,Female,10.2,75.9,55.5,60.9,4.5,Medium,Low,No,No,No,Medium,Near,No,No,51.9
STU04151,15,Male,16.1,73.6,63.1,92.3,6.4,Medium,Low,Yes,Yes,No,Medium,Near,No,No,71.5
STU04152,20,Female,15.5,87.0,56.3,59.4,7.0,Medium,Low,No,No,No,Low,Far,Yes,No,46.0
STU04153,18,Male,25.0,76.9,56.8,73.0,5.5,High,,No,No,Yes,High,Moderate,No,No,66.6
STU04154,17,Male,3.2,89.3,63.9,56.0,5.3,Medium,Low,Yes,Yes,Yes,High,Far,No,No,63.0
STU04155,17,Female,0.0,68.8,61.3,36.8,6.4,Low,Low,Yes,No,No,Medium,Near,No,No,46.7
STU04156,15,Female,30.5,76.4,66.4,72.9,6.3,Low,Low,Yes,No,No,Low,Near,No,No,62.3
STU04157,21,Male,3.5,95.3,63.9,63.8,6.2,High,Medium,Yes,Yes,No,Medium,Moderate,No,No,70.9
STU04158,19,Female,23.0,91.9,62.7,89.4,4.8,Medium,High,Yes,Yes,Yes,High,Moderate,No,No,74.3
STU04159,21,Male,26.2,89.2,48.7,74.8,4.7,Medium,High,Yes,No,No,Medium,Moderate,No,Yes,69.5
STU04160,16,Male,24.1,80.5,72.2,67.1,8.9,Medium,Medium,No,No,Yes,Medium,Near,No,No,62.2
STU04161,19,Female,19.1,85.1,50.5,74.8,5.0,Medium,Medium,Yes,No,No,Low,Near,No,No,54.5
STU04162,19,Male,21.0,82.8,62.2,73.4,6.7,Medium,Medium,Yes,Yes,Yes,Low,Near,No,No,72.1
STU04163,20,Male,10.8,100.0,68.1,50.5,6.8,Medium,Medium,Yes,Yes,Yes,Low,Moderate,Yes,Yes,64.8
STU04164,15,Female,0.0,88.2,44.8,58.6,6.3,Medium,Medium,Yes,No,No,High,Moderate,No,No,54.3
STU04165,21,Male,12.2,77.3,69.9,61.7,6.8,Medium,Medium,Yes,No,Yes,Medium,Far,No,No,59.8
STU04166,21,Female,10.7,84.2,48.2,68.0,6.5,High,High,Yes,No,Yes,Medium,Near,No,Yes,60.3
STU04167,15,Male,7.4,68.2,67.1,56.5,6.4,High,High,No,No,No,Low,Far,No,No,60.4
STU04168,21,Male,15.4,66.0,76.8,67.9,8.6,Medium,High,Yes,No,No,High,Moderate,No,Yes,70.1
STU04169,15,Male,0.0,99.6,54.7,33.9,,Low,High,Yes,No,Yes,High,Near,No,No,42.5
STU04170,20,Female,25.0,87.7,56.0,99.5,6.0,Medium,Medium,Yes,No,No,Low,Far,No,No,71.3
STU04171,18,Female,14.4,80.5,52.9,69.9,8.4,High,Medium,Yes,No,No,High,Moderate,No,No,68.9
STU04172,19,Male,11.0,84.7,64.2,64.1,6.1,Medium,High,Yes,No,No,Low,Moderate,No,No,59.7
STU04173,20,Male,12.5,84.0,41.8,68.1,6.3,Medium,Medium,Yes,No,Yes,Low,Moderate,No,Yes,59.8
STU04174,17,Female,13.7,85.7,62.7,48.4,,Low,Medium,Yes,No,No,Low,Near,No,No,54.2
STU04175,16,Male,6.7,96.5,62.7,59.5,8.6,Low,Medium,Yes,No,No,High,Moderate,No,No,63.3
STU04176,18,Female,6.7,90.4,49.2,43.7,8.3,Medium,Medium,No,Yes,No,High,Far,No,Yes,60.7
STU04177,17,Male,4.5,80.9,64.7,50.9,5.2,Low,Medium,Yes,No,No,Medium,Near,No,Yes,45.2
STU04178,19,Female,3.6,67.5,76.0,49.9,9.1,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,Yes,54.0
STU04179,21,Male,8.2,75.0,47.9,64.6,4.0,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,55.8
STU04180,15,Female,13.8,92.6,62.2,64.8,4.5,High,Low,Yes,No,No,High,Near,No,Yes,70.6
STU04181,19,Female,23.8,100.0,67.5,66.7,4.6,Low,Low,Yes,No,No,Low,Near,No,No,67.0
STU04182,20,Male,2.4,76.2,64.4,67.6,5.3,Medium,Low,Yes,No,Yes,Medium,Near,No,Yes,53.0
STU04183,16,Male,22.3,74.7,59.5,65.1,6.4,Medium,High,Yes,Yes,No,Medium,Moderate,No,No,67.5
STU04184,20,Female,2.1,80.7,76.7,57.9,5.4,Medium,Medium,Yes,No,No,Low,Far,No,No,56.1
STU04185,18,Female,15.8,100.0,66.0,75.6,,Low,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,67.3
STU04186,18,Male,2.9,86.5,59.1,55.6,7.7,Medium,Medium,Yes,No,Yes,Medium,Near,No,Yes,54.0
STU04187,16,Male,4.9,77.4,75.7,57.2,6.5,High,Medium,Yes,No,No,Low,Moderate,No,No,63.9
STU04188,17,Female,17.5,81.4,68.2,77.7,8.1,Medium,High,Yes,Yes,No,High,Far,No,No,84.7
STU04189,17,Male,17.4,79.7,58.2,68.2,8.3,High,Low,Yes,Yes,Yes,Low,Near,No,No,79.9
STU04190,18,Female,21.0,92.0,58.2,84.5,7.1,Medium,Medium,No,No,No,High,Far,No,Yes,76.4
STU04191,18,Male,7.5,100.0,85.7,55.8,7.9,High,Medium,Yes,No,No,Low,Moderate,Yes,No,65.8
STU04192,21,Female,23.0,86.3,39.4,85.3,6.6,Low,Low,Yes,No,Yes,Low,Near,No,No,51.7
STU04193,15,Female,27.5,95.9,36.6,87.8,5.0,High,Low,Yes,No,No,Low,Near,No,No,76.5
STU04194,21,Other,16.9,71.5,62.9,72.6,4.8,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,55.8
STU04195,21,Male,0.7,100.0,50.3,34.1,4.0,High,Medium,Yes,Yes,Yes,Medium,Moderate,No,Yes,53.5
STU04196,17,Female,0.0,71.6,40.6,54.8,8.0,Medium,Medium,Yes,No,No,Low,Far,No,No,46.5
STU04197,16,Male,16.2,97.1,61.3,62.8,7.1,Medium,Medium,Yes,No,No,Low,Moderate,Yes,No,57.3
STU04198,17,Female,10.4,88.4,66.4,65.9,4.0,High,High,Yes,No,No,Medium,Near,No,No,66.6
STU04199,15,Female,7.0,72.4,53.2,66.0,7.9,Medium,Low,Yes,No,Yes,Medium,Near,No,Yes,53.3
STU04200,20,Male,,93.3,56.0,63.5,7.0,Medium,,Yes,Yes,No,Medium,Moderate,No,No,64.1
STU04201,18,Female,12.1,84.7,64.1,49.2,5.5,High,Medium,Yes,Yes,Yes,Low,Near,No,No,69.6
STU04202,18,Male,13.7,75.9,54.6,71.0,5.5,Low,High,Yes,Yes,No,Medium,Moderate,No,No,51.2
STU04203,15,Female,8.0,85.1,73.6,54.6,6.5,Medium,Medium,Yes,No,No,Medium,Near,No,Yes,60.9
STU04204,21,Female,30.8,68.5,65.8,100.0,8.7,High,Medium,Yes,No,No,High,Near,No,No,83.2
STU04205,16,Female,6.3,80.2,53.8,43.3,6.9,High,Medium,Yes,Yes,Yes,Medium,Near,No,No,65.2
STU04206,18,Male,12.8,75.4,68.5,69.4,5.8,Low,Low,Yes,Yes,No,Low,Near,No,No,58.6
STU04207,19,Male,0.0,83.2,68.1,48.5,10.0,High,Low,Yes,Yes,Yes,Low,Moderate,No,No,57.0
STU04208,21,Female,5.7,67.7,57.2,55.8,8.4,Low,Medium,Yes,No,Yes,Medium,Near,No,Yes,47.9
STU04209,18,Male,4.6,67.1,54.4,64.8,8.3,High,Medium,Yes,No,No,Medium,Far,No,No,53.1
STU04210,19,Male,10.7,76.5,61.5,65.6,8.5,Medium,Medium,Yes,No,No,High,Moderate,Yes,No,62.7
STU04211,15,Male,13.0,84.6,64.0,66.1,8.8,Medium,Low,No,No,Yes,Medium,Moderate,No,No,58.5
STU04212,15,Male,11.6,75.3,49.3,60.0,7.6,Low,Medium,Yes,Yes,No,Medium,Moderate,No,No,54.4
STU04213,21,Female,10.6,89.6,58.8,62.9,7.0,High,Low,Yes,No,No,Medium,Moderate,No,No,67.8
STU04214,18,Male,,92.0,55.7,52.4,7.2,Medium,Medium,Yes,No,No,Medium,Near,No,No,62.5
STU04215,17,Female,17.3,76.6,62.4,68.1,4.9,High,Medium,Yes,No,Yes,Low,Far,No,No,62.9
STU04216,19,Male,0.0,98.9,50.9,45.2,4.0,Medium,High,Yes,No,No,Low,Moderate,Yes,No,33.4
STU04217,16,Male,23.5,82.0,63.3,78.3,8.1,High,Medium,Yes,No,No,Medium,Near,No,Yes,77.9
STU04218,18,Male,17.1,100.0,55.1,71.3,9.7,Medium,High,Yes,No,No,Low,Moderate,No,Yes,61.8
STU04219,16,Male,0.0,82.4,45.2,49.3,6.4,High,Low,Yes,No,No,Low,Moderate,No,No,48.4
STU04220,18,Male,22.2,73.8,53.1,78.8,9.1,High,Low,Yes,No,No,Low,Near,No,No,66.8
STU04221,17,Female,23.2,97.3,78.9,74.2,9.3,Medium,Low,No,Yes,Yes,Low,Far,No,Yes,81.0
STU04222,17,Male,0.0,74.6,44.6,28.8,6.2,Medium,Medium,Yes,No,Yes,Low,Near,No,No,25.5
STU04223,21,Male,12.5,96.4,56.7,42.3,8.8,High,High,Yes,Yes,No,Medium,Moderate,No,No,63.4
STU04224,21,Male,17.1,86.2,51.8,68.2,7.9,High,High,No,No,No,Medium,Far,No,Yes,67.3
STU04225,17,Male,23.6,79.4,55.5,60.9,6.5,Medium,Medium,Yes,No,No,Medium,Near,No,No,65.8
STU04226,20,Female,18.9,77.3,75.8,100.0,7.8,Medium,Low,Yes,No,No,Medium,Near,No,Yes,76.1
STU04227,17,Female,10.5,84.1,56.5,61.2,7.4,Medium,Low,Yes,No,No,High,Near,No,No,61.7
STU04228,15,Male,6.3,91.8,65.8,77.8,4.1,High,Medium,Yes,Yes,No,Low,Near,No,No,62.3
STU04229,15,Male,3.2,84.6,54.1,39.8,10.0,Low,Medium,Yes,No,No,Medium,Near,No,No,43.3
STU04230,20,Other,7.6,99.8,56.0,67.2,5.4,Low,Medium,No,No,Yes,Low,Far,No,No,57.1
STU04231,19,Male,19.3,73.2,51.3,70.6,7.3,High,Medium,Yes,No,Yes,Medium,Far,No,No,66.7
STU04232,16,Female,22.4,84.0,66.8,61.1,9.8,Medium,High,Yes,No,Yes,High,Moderate,No,Yes,73.0
STU04233,18,Male,12.0,96.0,44.7,64.3,6.6,Medium,Low,Yes,No,No,Medium,Near,No,No,59.7
STU04234,18,Female,23.8,73.0,53.6,69.5,5.9,High,High,Yes,No,No,Medium,Far,No,No,65.6
STU04235,20,Female,,95.4,64.2,81.6,7.2,High,Medium,Yes,Yes,No,Medium,Moderate,No,No,79.1
STU04236,15,Female,35.2,85.2,66.6,87.2,6.5,High,Medium,Yes,Yes,No,Medium,Near,No,No,91.7
